time,forward_velocity,angular_velocity,x_position,y_position,azimuth
3282162.0,3.471897857677127,0.8721436096900241,58.89597243,58.4787643,180.45315258314474
3282212.0,3.5264717418936677,0.9546589031921859,58.75827739,58.47951701,180.1732636169558
3282262.0,3.490200909110328,0.8970515907787189,58.54443381,58.48018953,180.18711555920245
3282312.0,3.5578439538126876,1.052299370628443,58.40250514,58.48066443,180.19630918268734
3282362.0,3.5172271758522045,0.7576513504320759,58.18910367,58.48142134,180.21013259163578
3282412.0,3.580032364740959,0.3198893282962485,58.04169372,58.48635359,179.54032646959732
3282462.0,3.547455606015356,0.3906742623405444,57.81674462,58.48418216,179.3535586149776
3282512.0,3.60815960930694,0.6494764270333164,57.66909077,58.48291123,179.66011807898053
3282562.0,3.5725170293878667,0.5307430596841517,57.45760597,58.48168196,179.67381744256633
3282612.0,3.6406343424995,1.0920661608998241,57.31597071,58.48088696,179.6829921011482
3282662.0,3.5722318556927135,1.322749199688849,57.1157445,58.4916785,179.31963504443507
3282712.0,3.6324315022518134,1.716511243875384,56.96492584,58.49009728,179.47900417188316
3282762.0,3.600393195851801,1.9924898362926502,56.73565611,58.48849389,179.7196157353003
3282812.0,3.6655783670166047,1.9757807297935752,56.58967404,58.48742141,179.43853622010886
3282862.0,3.6260092708336047,1.9757887470202042,56.37084087,58.48613653,179.888645790611
3282912.0,3.6812954828545186,1.4613986578364015,56.2574378,58.49153048,179.79326814206144
3282962.0,3.6593014844062837,1.3649016373022844,56.02842939,58.49028556,179.58380531458502
3283012.0,3.728685889958604,1.6246435636222514,55.87628884,58.48900166,179.44918767740768
3283062.0,3.701744795224121,1.7471351693669843,55.64987097,58.48643955,179.25417123589037
3283112.0,3.7736785344437593,1.4083817972920025,55.49877653,58.4842897,179.1154701285071
3283162.0,3.7291386164673637,0.5291664115476405,55.27716174,58.48612946,179.00412053657314
3283212.0,3.786495755020077,0.5770784267359111,55.12564629,58.48331444,178.86712128572879
3283262.0,3.7421950181727204,0.637890932310057,54.89837813,58.47842339,178.6671291068312
3283312.0,3.8101615081190143,0.13715576353031622,54.74629005,58.4747059,178.53246236717078
3283362.0,3.812527140445459,-0.12336356333489343,54.51833526,58.46845979,178.32844023232542
3283412.0,3.80855637839369,-0.26759901777707584,54.36308557,58.47160922,178.60088882588255
3283462.0,3.823569302162267,-0.0141911499171479,54.13778982,58.46573463,178.41180925844682
3283512.0,3.8307474426029673,-0.03265832426344528,53.98544619,58.46133297,178.2782209972442
3283562.0,3.837557111860047,-0.42401045652026276,53.76375426,58.45343186,177.6394603744413
3283612.0,3.8449178085905773,-0.6234893160888664,53.61632347,58.44792844,178.08495116026958
3283662.0,3.8340251006277506,-1.1003273417855628,53.35271992,58.44701274,178.7714843737769
3283712.0,3.8220776925226683,-1.334187188875792,53.20001726,58.44394081,178.9235865629178
3283762.0,3.823800839328202,-1.1248570538462865,52.97391439,58.44013192,179.14620553269444
3283812.0,3.826339326343525,-1.2303608890815625,52.82149725,58.43806439,179.29946034103182
3283862.0,3.8277590038150495,-1.3163150121587432,52.59333056,58.43574116,179.5337878179435
3283912.0,3.827978913175259,-2.068848097145233,52.4218553,58.44160424,179.61389115652003
3283962.0,3.7962687649878526,-2.209312369782839,52.19683867,58.44011648,179.62846714553237
3284012.0,3.8004073679302244,-2.000031189283352,52.04624999,58.4391528,179.63822186658604
3284062.0,3.7939856994174908,-1.8279951319813115,51.82955542,58.43863544,180.08819267699974
3284112.0,3.7867469034228614,-1.869011671501475,51.67668592,58.43869497,179.95642623940873
3284162.0,3.7856266980588598,-1.8599961426426623,51.44171403,58.44402217,179.5069509331858
3284212.0,3.7786411993675895,-2.06000665571616,51.29373976,58.44332411,179.9524703669038
3284262.0,3.7600692499647383,-1.9326677113919835,51.06732751,58.44357929,180.17667901837257
3284312.0,3.7560955631294197,-1.225250850591081,50.92040086,58.44366736,179.89201415219281
3284362.0,3.7405857616410367,-0.8428167188063518,50.76693389,58.44339144,179.90195514182565
3284412.0,3.748825058759318,-0.8055106026119024,50.53409465,58.45583277,180.10690479103937
3284462.0,3.72462738414311,-0.37475519607620933,50.39421103,58.45610483,180.11596588938625
3284512.0,3.7035189454536876,0.03279876840612529,50.16703722,58.4565938,180.13068133632592
3284562.0,3.6840264955682436,0.43692200105700263,50.01615291,58.45695081,180.1404550222826
